E      ; sig
4630.608 ; 5.152816
4630.875 ; 5.124321
4631.142 ; 5.092462
4631.889 ; 4.989788
4632.076 ; 4.962114
4632.262 ; 4.934381
4632.449 ; 4.906727
4632.635 ; 4.88003
4632.769 ; 4.861723
4632.902 ; 4.844721
4633.036 ; 4.829209
4633.169 ; 4.815935
4633.303 ; 4.805312
4633.436 ; 4.798194
4633.569 ; 4.795275
4633.702 ; 4.797421
4633.836 ; 4.805661
4633.969 ; 4.82088
4634.103 ; 4.84436
4634.236 ; 4.876804
4634.37 ; 4.919737
4634.503 ; 4.973477
4634.636 ; 5.039149
4634.769 ; 5.11744
4635.036 ; 5.3144
4635.302 ; 5.563488
4635.835 ; 6.197103
4636.116 ; 6.574314
4636.396 ; 6.950156
4636.688 ; 7.313194
4636.715 ; 7.344229
4636.779 ; 7.415659
4636.842 ; 7.482819
4636.914 ; 7.555421
4637.0 ; 7.635867
4637.037 ; 7.66825
4637.163 ; 7.76784
4637.354 ; 7.885162
4637.653 ; 7.982194
4637.93 ; 7.977789
4638.206 ; 7.891467
4638.76 ; 7.535512
4639.037 ; 7.305499
4639.313 ; 7.067283
4639.452 ; 6.948918
4639.59 ; 6.834604
4639.729 ; 6.723941
4639.867 ; 6.619482
4640.006 ; 6.520408
4640.144 ; 6.428585
4640.282 ; 6.343492
4640.42 ; 6.265156
4640.559 ; 6.192953
4640.697 ; 6.127667
4640.835 ; 6.068408
4640.973 ; 6.01477
4641.112 ; 5.965969
4641.25 ; 5.922242
4641.388 ; 5.882753
4641.526 ; 5.847052
4641.606 ; 5.82792
4641.686 ; 5.809838
4641.766 ; 5.79273
4641.846 ; 5.776525
4641.926 ; 5.761156
4642.006 ; 5.74656
4642.165 ; 5.719617
4642.325 ; 5.694933
4642.484 ; 5.672457
4642.644 ; 5.651601
4642.803 ; 5.632366
4642.963 ; 5.614295
4643.123 ; 5.59733
4643.442 ; 5.566233
4643.761 ; 5.538033
4644.08 ; 5.512079
4644.4 ; 5.487827
4644.719 ; 5.465078
4645.357 ; 5.422832
4645.996 ; 5.383614
4646.634 ; 5.346433
4647.315 ; 5.307963
4648.082 ; 5.265073
4648.848 ; 5.2216
4649.614 ; 5.17631
4650.38 ; 5.127843
4650.764 ; 5.101823
4651.147 ; 5.074365
4651.53 ; 5.045066
4651.913 ; 5.013506
4652.296 ; 4.979173
4652.488 ; 4.960731
4652.679 ; 4.941459
4652.871 ; 4.921073
4653.062 ; 4.899708
4653.254 ; 4.877079
4653.445 ; 4.853389
4653.616 ; 4.831197
4653.786 ; 4.808281
4653.872 ; 4.796404
4653.957 ; 4.78451
4654.042 ; 4.772492
4654.127 ; 4.760392
4654.213 ; 4.748116
4654.298 ; 4.736007
4654.383 ; 4.723995
4654.468 ; 4.71216
4654.553 ; 4.7006
4654.638 ; 4.689425
4654.723 ; 4.678762
4654.808 ; 4.668755
4654.894 ; 4.659463
4654.979 ; 4.651287
4655.064 ; 4.644314
4655.149 ; 4.638766
4655.234 ; 4.634887
4655.319 ; 4.632939
4655.404 ; 4.633207
4655.489 ; 4.635994
4655.575 ; 4.641707
4655.66 ; 4.650556
4655.83 ; 4.679232
4656.0 ; 4.725023
4656.17 ; 4.790951
4656.341 ; 4.880553
4656.511 ; 4.995473
4656.681 ; 5.138368
4656.851 ; 5.310754
4657.192 ; 5.746754
4657.532 ; 6.291517
4657.873 ; 6.917448
4658.213 ; 7.569828
4658.405 ; 7.926522
4658.597 ; 8.259257
4658.639 ; 8.32766
4658.788 ; 8.554747
4658.901 ; 8.708587
4659.0 ; 8.828699
4659.027 ; 8.858927
4659.124 ; 8.958141
4659.221 ; 9.042118
4659.432 ; 9.169663
4659.634 ; 9.219368
4659.835 ; 9.199924
4660.199 ; 9.007224
4660.563 ; 8.656567
4660.928 ; 8.211852
4661.11 ; 7.97591
4661.292 ; 7.740228
4661.474 ; 7.510754
4661.656 ; 7.292203
4661.838 ; 7.088024
4662.02 ; 6.900462
4662.183 ; 6.747556
4662.346 ; 6.609126
4662.509 ; 6.484894
4662.591 ; 6.427575
4662.672 ; 6.37422
4662.754 ; 6.323391
4662.835 ; 6.276198
4662.917 ; 6.231338
4662.998 ; 6.189764
4663.08 ; 6.150302
4663.161 ; 6.11377
4663.242 ; 6.079531
4663.323 ; 6.047445
4663.405 ; 6.017017
4663.486 ; 5.988858
4663.568 ; 5.962146
4663.649 ; 5.937413
4663.731 ; 5.913935
4663.812 ; 5.892181
4663.894 ; 5.871516
4663.975 ; 5.852357
4664.057 ; 5.834149
4664.138 ; 5.817266
4664.22 ; 5.801226
4664.301 ; 5.786365
4664.383 ; 5.772269
4664.464 ; 5.759241
4664.545 ; 5.747071
4664.626 ; 5.735735
4664.77 ; 5.717589
4664.914 ; 5.701972
4665.058 ; 5.688888
4665.201 ; 5.678459
4665.345 ; 5.67064
4665.489 ; 5.665649
4665.633 ; 5.663647
4665.776 ; 5.664788
4665.92 ; 5.669262
4666.064 ; 5.677231
4666.208 ; 5.688822
4666.351 ; 5.703996
4666.495 ; 5.722981
4666.638 ; 5.745448
4666.925 ; 5.800656
4667.232 ; 5.871945
4667.654 ; 5.980114
4668.075 ; 6.080535
4668.286 ; 6.120517
4668.497 ; 6.149748
4668.726 ; 6.166582
4668.87 ; 6.168282
4668.99 ; 6.164175
4669.0 ; 6.163603
4669.029 ; 6.161744
4669.058 ; 6.159586
4669.115 ; 6.15448
4669.279 ; 6.133463
4669.541 ; 6.081396
4669.77 ; 6.01949
4669.999 ; 5.945486
4670.916 ; 5.602132
4671.146 ; 5.521245
4671.375 ; 5.447568
4671.604 ; 5.381811
4671.719 ; 5.351916
4671.833 ; 5.324342
4671.948 ; 5.298562
4672.063 ; 5.274755
4672.178 ; 5.252831
4672.292 ; 5.232846
4672.407 ; 5.214332
4672.521 ; 5.197482
4672.636 ; 5.181869
4672.75 ; 5.167634
4672.865 ; 5.154397
4672.98 ; 5.142162
4673.095 ; 5.130808
4673.209 ; 5.120312
4673.324 ; 5.110386
4673.438 ; 5.101109
4673.553 ; 5.092235
4673.667 ; 5.083841
4673.782 ; 5.075713
4673.897 ; 5.067867
4674.012 ; 5.060249
4674.126 ; 5.05288
4674.241 ; 5.045591
4674.355 ; 5.038476
4674.47 ; 5.031382
4674.584 ; 5.02441
4674.814 ; 5.010447
4675.043 ; 4.996581
4675.272 ; 4.982663
4675.501 ; 4.968626
4675.959 ; 4.940002
4676.417 ; 4.910401
4677.072 ; 4.86585
4677.727 ; 4.817971
4678.382 ; 4.765794
4678.709 ; 4.737762
4679.036 ; 4.708173
4679.364 ; 4.67674
4679.691 ; 4.643492
4680.019 ; 4.60816
4680.183 ; 4.58979
4680.346 ; 4.571139
4680.51 ; 4.552082
4680.674 ; 4.532895
4680.838 ; 4.513815
4681.001 ; 4.495292
4681.165 ; 4.477554
4681.328 ; 4.461419
4681.492 ; 4.447477
4681.655 ; 4.436885
4681.795 ; 4.431305
4681.934 ; 4.429929
4682.073 ; 4.433746
4682.212 ; 4.443935
4682.352 ; 4.461974
4682.491 ; 4.489055
4682.63 ; 4.526821
4682.769 ; 4.576887
4682.909 ; 4.64141
4683.048 ; 4.721097
4683.187 ; 4.817887
4683.326 ; 4.933148
4683.465 ; 5.068012
4683.604 ; 5.223285
4683.882 ; 5.596178
4684.144 ; 6.02076
4684.406 ; 6.505888
4684.93 ; 7.575836
4685.127 ; 7.975175
4685.34 ; 8.37957
4685.553 ; 8.737404
4685.798 ; 9.069389
4686.0 ; 9.264763
4686.02 ; 9.279872
4686.073 ; 9.316077
4686.126 ; 9.346642
4686.231 ; 9.390272
4686.547 ; 9.384571
4686.803 ; 9.234717
4687.059 ; 8.970549
4687.571 ; 8.194023
4687.827 ; 7.736742
4688.083 ; 7.269074
4688.264 ; 6.944463
4688.445 ; 6.632204
4688.626 ; 6.337242
4688.806 ; 6.064683
4688.987 ; 5.81402
4689.168 ; 5.588504
4689.259 ; 5.484986
4689.349 ; 5.389246
4689.439 ; 5.300215
4689.529 ; 5.218002
4689.665 ; 5.106989
4689.801 ; 5.012382
4689.937 ; 4.934914
4690.072 ; 4.875923
4690.208 ; 4.835769
4690.343 ; 4.816548
4690.479 ; 4.819786
4690.614 ; 4.84749
4690.75 ; 4.902368
4690.885 ; 4.986047
4691.021 ; 5.102296
4691.156 ; 5.251872
4691.292 ; 5.439324
4691.427 ; 5.6639
4691.563 ; 5.9305
4691.698 ; 6.236156
4691.97 ; 6.976
4692.241 ; 7.868075
4692.783 ; 9.988321
4693.054 ; 11.10869
4693.325 ; 12.17549
4693.596 ; 13.11261
4693.762 ; 13.59204
4693.934 ; 13.99522
4694.0 ; 14.12211
4694.033 ; 14.17948
4694.158 ; 14.35903
4694.282 ; 14.47659
4694.554 ; 14.52014
4694.815 ; 14.29505
4695.076 ; 13.83889
4695.547 ; 12.58596
4696.018 ; 11.0646
4696.254 ; 10.29968
4696.49 ; 9.573604
4696.726 ; 8.906673
4696.844 ; 8.599457
4696.961 ; 8.313313
4697.079 ; 8.043724
4697.197 ; 7.793222
4697.315 ; 7.5615
4697.433 ; 7.347986
4697.551 ; 7.151898
4697.669 ; 6.972295
4697.787 ; 6.808119
4697.904 ; 6.659454
4698.041 ; 6.501716
4698.177 ; 6.360845
4698.314 ; 6.23299
4698.45 ; 6.118338
4698.587 ; 6.013613
4698.723 ; 5.918897
4698.86 ; 5.83147
4698.996 ; 5.751433
4699.133 ; 5.676554
4699.269 ; 5.607012
4699.406 ; 5.540976
4699.542 ; 5.478719
4699.679 ; 5.418723
4699.815 ; 5.361349
4700.087 ; 5.251438
4700.298 ; 5.169195
4700.509 ; 5.088502
4700.72 ; 5.008637
4700.931 ; 4.929122
4701.142 ; 4.849759
4701.353 ; 4.770699
4701.564 ; 4.692565
4701.774 ; 4.616982
4701.88 ; 4.58029
4701.985 ; 4.545378
4702.091 ; 4.512038
4702.196 ; 4.481446
4702.302 ; 4.453681
4702.407 ; 4.430034
4702.512 ; 4.411121
4702.617 ; 4.39797
4702.723 ; 4.391736
4702.828 ; 4.393883
4702.934 ; 4.405979
4703.039 ; 4.429475
4703.145 ; 4.466688
4703.25 ; 4.518925
4703.355 ; 4.588619
4703.46 ; 4.678056
4703.566 ; 4.790815
4703.671 ; 4.927282
4703.777 ; 5.092657
4703.882 ; 5.286399
4703.988 ; 5.514775
4704.093 ; 5.775925
4704.304 ; 6.414819
4704.515 ; 7.21838
4704.726 ; 8.195905
4704.937 ; 9.348325
4705.147 ; 10.65951
4705.594 ; 13.88318
4706.04 ; 17.34694
4706.09 ; 17.72698
4706.252 ; 18.92077
4706.413 ; 20.02773
4706.685 ; 21.64011
4706.833 ; 22.34582
4707.0 ; 22.97225
4707.021 ; 23.03746
4707.087 ; 23.22202
4707.152 ; 23.37308
4707.283 ; 23.58329
4707.579 ; 23.59283
4707.83 ; 23.11888
4708.081 ; 22.2592
4708.332 ; 21.09273
4708.583 ; 19.71233
4709.085 ; 16.68716
4709.325 ; 15.27032
4709.564 ; 13.95209
4709.684 ; 13.33623
4709.804 ; 12.75506
4709.924 ; 12.21035
4710.043 ; 11.7071
4710.163 ; 11.23702
4710.283 ; 10.80404
4710.403 ; 10.40713
4710.522 ; 10.04774
4710.642 ; 9.718044
4710.762 ; 9.419188
4710.882 ; 9.148986
4711.001 ; 8.907099
4711.098 ; 8.727579
4711.195 ; 8.562624
4711.292 ; 8.411069
4711.389 ; 8.271791
4711.486 ; 8.143716
4711.583 ; 8.025829
4711.68 ; 7.917176
4711.777 ; 7.816868
4711.874 ; 7.724084
4711.971 ; 7.638064
4712.068 ; 7.558119
4712.165 ; 7.483617
4712.359 ; 7.34872
4712.552 ; 7.230043
4712.746 ; 7.123242
4712.94 ; 7.026505
4713.134 ; 6.937929
4713.328 ; 6.856082
4713.522 ; 6.779936
4713.716 ; 6.708826
4713.91 ; 6.64243
4714.103 ; 6.581081
4714.275 ; 6.530667
4714.446 ; 6.485075
4714.617 ; 6.444801
4714.788 ; 6.410942
4714.959 ; 6.384911
4715.13 ; 6.368448
4715.301 ; 6.363619
4715.472 ; 6.372794
4715.644 ; 6.398801
4715.815 ; 6.444148
4715.986 ; 6.511792
4716.157 ; 6.604498
4716.328 ; 6.724759
4716.499 ; 6.874589
4716.67 ; 7.055303
4716.841 ; 7.267292
4717.115 ; 7.669851
4717.389 ; 8.140264
4717.936 ; 9.196264
4718.164 ; 9.635476
4718.37 ; 10.0056
4718.575 ; 10.33239
4718.826 ; 10.65529
4719.0 ; 10.81879
4719.02 ; 10.83412
4719.087 ; 10.88006
4719.154 ; 10.91755
4719.288 ; 10.9667
4719.584 ; 10.95265
4719.853 ; 10.80058
4720.122 ; 10.53417
4720.661 ; 9.765523
4720.93 ; 9.326014
4721.199 ; 8.887215
4721.455 ; 8.490573
4721.583 ; 8.304449
4721.71 ; 8.129442
4721.838 ; 7.963606
4721.966 ; 7.808859
4722.094 ; 7.665424
4722.221 ; 7.534268
4722.349 ; 7.413099
4722.477 ; 7.302597
4722.605 ; 7.202236
4722.732 ; 7.112069
4722.86 ; 7.029996
4722.988 ; 6.956044
4723.116 ; 6.889483
4723.243 ; 6.830038
4723.328 ; 6.793582
4723.412 ; 6.759954
4723.58 ; 6.69914
4723.748 ; 6.645816
4723.916 ; 6.598802
4724.084 ; 6.557071
4724.252 ; 6.519748
4724.42 ; 6.486097
4724.588 ; 6.455506
4724.757 ; 6.427313
4724.925 ; 6.401439
4725.261 ; 6.354862
4725.597 ; 6.313633
4725.933 ; 6.276458
4726.27 ; 6.242372
4726.606 ; 6.210975
4726.942 ; 6.181727
4727.278 ; 6.154302
4727.615 ; 6.128374
4727.951 ; 6.103894
4728.287 ; 6.080624
4728.455 ; 6.069399
4728.623 ; 6.05843
4728.839 ; 6.044681
4729.054 ; 6.03137
4729.202 ; 6.022413
4729.35 ; 6.013616
4729.498 ; 6.004974
4729.646 ; 5.996481
4729.794 ; 5.988133
4729.942 ; 5.979924
4730.09 ; 5.971849
4730.238 ; 5.963904
4730.386 ; 5.956083
4730.534 ; 5.948383
4730.83 ; 5.93332
4731.126 ; 5.918673
4731.422 ; 5.904394
4731.879 ; 5.882955
4732.108 ; 5.872439
4732.336 ; 5.862093
4732.511 ; 5.854224
4732.686 ; 5.846411
4732.847 ; 5.839269
4732.982 ; 5.833313
4733.0 ; 5.832521
4733.036 ; 5.830939
4733.054 ; 5.830148
4733.117 ; 5.827386
4733.18 ; 5.82463
4733.368 ; 5.816446
4733.569 ; 5.807767
4733.769 ; 5.799213
4734.17 ; 5.782372
4734.571 ; 5.766102
4734.785 ; 5.757752
4734.999 ; 5.749717
4735.147 ; 5.74439
4735.294 ; 5.739327
4735.441 ; 5.734534
4735.588 ; 5.730061
4735.735 ; 5.725967
4735.882 ; 5.722319
4736.029 ; 5.719194
4736.176 ; 5.716673
4736.324 ; 5.714838
4736.471 ; 5.713808
4736.618 ; 5.713665
4736.765 ; 5.714504
4736.912 ; 5.716413
4737.059 ; 5.719471
4737.206 ; 5.723738
4737.353 ; 5.729253
4737.567 ; 5.739523
4737.781 ; 5.752344
4738.049 ; 5.771532
4738.316 ; 5.793143
4738.851 ; 5.837621
4739.132 ; 5.857433
4739.413 ; 5.871911
4739.707 ; 5.879572
4739.855 ; 5.88023
4739.991 ; 5.878947
4740.0 ; 5.8788
4740.028 ; 5.878296
4740.055 ; 5.877741
4740.109 ; 5.876438
4740.259 ; 5.871544
4740.499 ; 5.860472
4740.919 ; 5.836246
4741.279 ; 5.817801
4741.519 ; 5.810337
4741.879 ; 5.810083
4742.149 ; 5.819491
4742.419 ; 5.836333
4742.959 ; 5.88214
4743.469 ; 5.917226
4743.724 ; 5.92305
4743.889 ; 5.920904
4744.0 ; 5.916567
4744.126 ; 5.908708
4744.264 ; 5.896481
4744.517 ; 5.864484
4744.758 ; 5.823477
4744.999 ; 5.774033
4745.918 ; 5.551212
4746.194 ; 5.48673
4746.332 ; 5.456454
4746.469 ; 5.427916
4746.607 ; 5.400794
4746.745 ; 5.375346
4746.883 ; 5.351566
4747.02 ; 5.329565
4747.158 ; 5.308943
4747.296 ; 5.289764
4747.434 ; 5.271905
4747.571 ; 5.255349
4747.709 ; 5.239712
4747.846 ; 5.225082
4747.984 ; 5.211105
4748.121 ; 5.197853
4748.259 ; 5.185006
4748.397 ; 5.172546
4748.535 ; 5.160367
4748.672 ; 5.148459
4748.81 ; 5.136565
4748.948 ; 5.124696
4749.086 ; 5.112788
4749.223 ; 5.100873
4749.442 ; 5.081526
4749.66 ; 5.06179
4749.878 ; 5.041514
4750.096 ; 5.020719
4750.314 ; 4.999541
4750.532 ; 4.978275
4750.75 ; 4.957446
4750.859 ; 4.947441
4750.968 ; 4.937889
4751.078 ; 4.928882
4751.187 ; 4.920792
4751.296 ; 4.913777
4751.405 ; 4.908125
4751.514 ; 4.904168
4751.623 ; 4.902291
4751.732 ; 4.902932
4751.841 ; 4.906585
4751.95 ; 4.913805
4752.059 ; 4.925204
4752.168 ; 4.941454
4752.277 ; 4.963283
4752.386 ; 4.991468
4752.495 ; 5.026835
4752.604 ; 5.07024
4752.713 ; 5.122566
4752.811 ; 5.177963
4752.909 ; 5.241931
4753.104 ; 5.39715
4753.299 ; 5.593214
4753.494 ; 5.833643
4753.689 ; 6.120519
4753.884 ; 6.453986
4754.274 ; 7.249113
4754.619 ; 8.058473
4754.963 ; 8.899595
4755.215 ; 9.490176
4755.467 ; 10.01986
4755.743 ; 10.49088
4755.98 ; 10.77776
4756.0 ; 10.79641
4756.021 ; 10.81501
4756.087 ; 10.86694
4756.152 ; 10.90824
4756.282 ; 10.96112
4756.579 ; 10.93343
4756.83 ; 10.75732
4757.081 ; 10.46006
4757.584 ; 9.606414
4758.086 ; 8.610477
4758.349 ; 8.103069
4758.611 ; 7.635799
4758.743 ; 7.419108
4758.874 ; 7.217823
4759.005 ; 7.030754
4759.136 ; 6.858048
4759.268 ; 6.69839
4759.399 ; 6.553784
4759.53 ; 6.422351
4759.661 ; 6.303324
4759.792 ; 6.19583
4759.923 ; 6.098933
4760.054 ; 6.011667
4760.185 ; 5.933067
4760.3 ; 5.870465
4760.414 ; 5.813683
4760.528 ; 5.76159
4760.642 ; 5.71366
4760.756 ; 5.669404
4760.87 ; 5.628377
4760.984 ; 5.590172
4761.098 ; 5.554421
4761.213 ; 5.520509
4761.327 ; 5.488731
4761.555 ; 5.429664
4761.783 ; 5.375207
4762.011 ; 5.324079
4762.206 ; 5.282291
4762.4 ; 5.242087
4762.594 ; 5.203041
4762.788 ; 5.165125
4762.982 ; 5.128507
4763.176 ; 5.093583
4763.273 ; 5.076955
4763.37 ; 5.061025
4763.467 ; 5.04593
4763.564 ; 5.031825
4763.661 ; 5.018895
4763.758 ; 5.007348
4763.855 ; 4.997421
4763.952 ; 4.989379
4764.049 ; 4.983515
4764.146 ; 4.980152
4764.243 ; 4.97964
4764.34 ; 4.982356
4764.437 ; 4.988704
4764.534 ; 4.999106
4764.631 ; 5.014004
4764.728 ; 5.033854
4764.922 ; 5.090257
4765.116 ; 5.171971
4765.299 ; 5.275303
4765.482 ; 5.40655
4765.665 ; 5.567359
4765.847 ; 5.757257
4766.212 ; 6.224394
4766.577 ; 6.785371
4766.92 ; 7.356069
4767.263 ; 7.912113
4767.308 ; 7.980639
4767.48 ; 8.227557
4767.651 ; 8.443756
4767.856 ; 8.654885
4768.0 ; 8.766947
4768.036 ; 8.789916
4768.158 ; 8.852108
4768.279 ; 8.889319
4768.548 ; 8.883416
4768.795 ; 8.773831
4769.042 ; 8.575433
4769.58 ; 7.924729
4769.849 ; 7.546044
4770.117 ; 7.176568
4770.252 ; 7.00341
4770.386 ; 6.84514
4770.521 ; 6.702958
4770.655 ; 6.582276
4770.756 ; 6.506635
4770.857 ; 6.445502
4770.958 ; 6.399986
4771.059 ; 6.371093
4771.261 ; 6.366657
4771.462 ; 6.437355
4771.664 ; 6.587332
4771.865 ; 6.815875
4772.067 ; 7.122948
4772.268 ; 7.499778
4772.694 ; 8.486335
4773.12 ; 9.605125
4773.322 ; 10.12774
4773.523 ; 10.61306
4773.725 ; 11.04507
4773.848 ; 11.27273
4774.0 ; 11.51064
4774.03 ; 11.55147
4774.115 ; 11.65564
4774.199 ; 11.74134
4774.414 ; 11.87964
4774.589 ; 11.90481
4774.763 ; 11.85366
4775.085 ; 11.5755
4775.406 ; 11.10416
4775.728 ; 10.50151
4776.05 ; 9.837694
4776.211 ; 9.502599
4776.372 ; 9.174227
4776.533 ; 8.857873
4776.693 ; 8.559487
4776.881 ; 8.233209
4777.069 ; 7.935959
4777.163 ; 7.798658
4777.257 ; 7.66895
4777.351 ; 7.546763
4777.444 ; 7.43314
4777.538 ; 7.325442
4777.632 ; 7.224682
4777.726 ; 7.130574
4777.82 ; 7.042805
4777.914 ; 6.961037
4778.008 ; 6.884919
4778.102 ; 6.814096
4778.195 ; 6.748883
4778.289 ; 6.687528
4778.383 ; 6.630409
4778.477 ; 6.577193
4778.571 ; 6.527557
4778.665 ; 6.481196
4778.759 ; 6.437823
4778.853 ; 6.397167
4778.946 ; 6.359372
4779.04 ; 6.323396
4779.134 ; 6.289442
4779.321 ; 6.227155
4779.509 ; 6.170484
4779.696 ; 6.118918
4779.911 ; 6.064389
4780.125 ; 6.014139
4780.34 ; 5.966845
4780.554 ; 5.922281
4780.769 ; 5.879499
4780.983 ; 5.838473
4781.412 ; 5.759589
4781.627 ; 5.721231
4781.841 ; 5.683584
4782.056 ; 5.646192
4782.27 ; 5.609381
4782.485 ; 5.572901
4782.699 ; 5.537353
4782.914 ; 5.502889
4783.021 ; 5.486437
4783.128 ; 5.470619
4783.236 ; 5.455459
4783.343 ; 5.441431
4783.45 ; 5.428616
4783.557 ; 5.417278
4783.665 ; 5.407639
4783.772 ; 5.400228
4783.879 ; 5.395337
4783.986 ; 5.393403
4784.094 ; 5.394942
4784.201 ; 5.400458
4784.308 ; 5.410521
4784.415 ; 5.425743
4784.523 ; 5.446997
4784.63 ; 5.474569
4784.737 ; 5.509318
4784.844 ; 5.551942
4785.046 ; 5.6563
4785.247 ; 5.794749
4785.448 ; 5.971323
4785.649 ; 6.188454
4785.85 ; 6.446937
4786.051 ; 6.745488
4786.453 ; 7.445324
4786.802 ; 8.122513
4787.151 ; 8.799584
4787.366 ; 9.184445
4787.58 ; 9.521941
4787.821 ; 9.827994
4788.0 ; 9.994198
4788.02 ; 10.00924
4788.078 ; 10.0487
4788.135 ; 10.08138
4788.249 ; 10.12827
4788.532 ; 10.1372
4788.758 ; 10.03763
4788.983 ; 9.853464
4789.398 ; 9.337639
4789.812 ; 8.685377
4790.057 ; 8.278277
4790.302 ; 7.878996
4790.547 ; 7.50195
4790.669 ; 7.325722
4790.791 ; 7.158309
4790.914 ; 6.99899
4791.036 ; 6.850654
4791.158 ; 6.712053
4791.28 ; 6.583089
4791.403 ; 6.462573
4791.525 ; 6.35209
4791.647 ; 6.250161
4791.769 ; 6.15626
4791.882 ; 6.075959
4791.995 ; 6.001607
4792.108 ; 5.93275
4792.221 ; 5.868958
4792.334 ; 5.809829
4792.447 ; 5.755002
4792.56 ; 5.704168
4792.672 ; 5.657481
4792.833 ; 5.596475
4792.993 ; 5.542779
4793.153 ; 5.496084
4793.313 ; 5.456865
4793.473 ; 5.426009
4793.633 ; 5.40485
4793.793 ; 5.395196
4793.953 ; 5.399337
4794.113 ; 5.420053
4794.273 ; 5.460591
4794.433 ; 5.524616
4794.593 ; 5.616138
4794.753 ; 5.739391
4794.913 ; 5.898681
4795.073 ; 6.098191
4795.233 ; 6.341746
4795.403 ; 6.652354
4795.572 ; 7.016682
4795.742 ; 7.440214
4795.911 ; 7.917253
4796.25 ; 9.028428
4796.588 ; 10.2935
4796.814 ; 11.18335
4797.097 ; 12.28635
4797.379 ; 13.30189
4797.548 ; 13.83878
4797.717 ; 14.30348
4797.974 ; 14.84374
4798.0 ; 14.88607
4798.027 ; 14.92751
4798.098 ; 15.02408
4798.169 ; 15.1024
4798.311 ; 15.20337
4798.524 ; 15.21523
4798.736 ; 15.06603
4799.08 ; 14.51973
4799.423 ; 13.68416
4800.03 ; 11.85352
4800.333 ; 10.92952
4800.485 ; 10.48991
4800.636 ; 10.07578
4800.788 ; 9.685172
4800.94 ; 9.32323
4801.092 ; 8.99118
4801.243 ; 8.691176
4801.395 ; 8.418711
4801.546 ; 8.176218
4801.698 ; 7.958843
4801.849 ; 7.767498
4802.001 ; 7.597489
4802.153 ; 7.447905
4802.305 ; 7.316498
4802.456 ; 7.201811
4802.608 ; 7.100296
4802.759 ; 7.011442
4802.911 ; 6.932388
4803.062 ; 6.862695
4803.234 ; 6.792404
4803.406 ; 6.73024
4803.578 ; 6.674837
4803.75 ; 6.625064
4803.922 ; 6.579994
4804.094 ; 6.538871
4804.266 ; 6.50108
4804.437 ; 6.466321
4804.781 ; 6.403356
4805.125 ; 6.347793
4805.469 ; 6.298
4805.812 ; 6.252962
4806.156 ; 6.211594
4806.5 ; 6.17341
4807.187 ; 6.104862
4807.874 ; 6.044382
4808.561 ; 5.990066
4809.37 ; 5.932176
4810.179 ; 5.879326
4810.988 ; 5.83031
4811.796 ; 5.784264
4812.363 ; 5.753309
4812.646 ; 5.738213
4812.929 ; 5.723339
4813.212 ; 5.708694
4813.495 ; 5.694306
4813.637 ; 5.6872
4813.778 ; 5.680233
4813.92 ; 5.673323
4814.061 ; 5.666585
4814.203 ; 5.659947
4814.344 ; 5.653533
4814.486 ; 5.647286
4814.627 ; 5.641335
4814.769 ; 5.635645
4814.91 ; 5.630349
4815.052 ; 5.625433
4815.193 ; 5.621033
4815.335 ; 5.61716
4815.476 ; 5.61394
4815.618 ; 5.611407
4815.759 ; 5.609668
4815.901 ; 5.60877
4816.042 ; 5.608786
4816.184 ; 5.609765
4816.325 ; 5.611725
4816.568 ; 5.617424
4816.811 ; 5.62592
4817.054 ; 5.636792
4817.296 ; 5.649254
4817.721 ; 5.671827
4818.146 ; 5.688894
4818.348 ; 5.692752
4818.55 ; 5.692786
4818.773 ; 5.687634
4818.893 ; 5.682406
4819.0 ; 5.676236
4819.148 ; 5.665332
4819.316 ; 5.649653
4819.606 ; 5.614776
4819.897 ; 5.571106
4820.187 ; 5.520968
4820.859 ; 5.392019
4821.195 ; 5.32677
4821.363 ; 5.294874
4821.53 ; 5.263833
4821.653 ; 5.241441
4821.775 ; 5.219645
4821.897 ; 5.198276
4822.019 ; 5.177348
4822.172 ; 5.151755
4822.325 ; 5.126946
4822.478 ; 5.103027
4822.63 ; 5.080312
4822.707 ; 5.069277
4822.783 ; 5.058746
4822.86 ; 5.048488
4822.936 ; 5.038823
4823.013 ; 5.029556
4823.089 ; 5.020994
4823.241 ; 5.005918
4823.394 ; 4.994088
4823.547 ; 4.98643
4823.7 ; 4.983883
4823.852 ; 4.987437
4824.005 ; 4.998248
4824.158 ; 5.017466
4824.311 ; 5.046242
4824.463 ; 5.085371
4824.616 ; 5.136335
4824.769 ; 5.199699
4825.074 ; 5.36481
4825.684 ; 5.842136
4826.005 ; 6.150095
4826.326 ; 6.468974
4826.494 ; 6.63079
4826.661 ; 6.782728
4826.738 ; 6.84867
4826.86 ; 6.946625
4826.941 ; 7.006665
4827.0 ; 7.047639
4827.036 ; 7.071434
4827.169 ; 7.150937
4827.344 ; 7.233947
4827.644 ; 7.31489
4827.919 ; 7.319987
4828.194 ; 7.263659
4828.744 ; 7.008402
4829.019 ; 6.836462
4829.294 ; 6.653299
4829.457 ; 6.5443
4829.619 ; 6.438126
4829.782 ; 6.335055
4829.944 ; 6.237546
4830.107 ; 6.145234
4830.269 ; 6.059752
4830.432 ; 5.980257
4830.594 ; 5.907695
4830.676 ; 5.87335
4830.757 ; 5.840945
4830.838 ; 5.810001
4830.919 ; 5.780464
